source_id,ra,dec,pmra,pmdec,x_arcmin,y_arcmin,R_arcmin,dpmra,dpmdec,pm_speed,pm_tan,pm_rad,theta_deg,membership_prob,parallax,parallax_error,dist_pc_raw
6083465448415932800,201.559959573689,-48.013118970050726,-2.9238692835326328,-6.242426163722852,-5.434936119178227,-31.687138203043617,32.149856269015174,0.3202455410189695,0.54336860601006,0.6307191518733581,0.22377988237784893,-0.5896856898236589,-170.26740607295588,0.9594908904198703,0.4754904333494204,0.180248,2103.09173405627
6083474588108440576,201.19503336032508,-47.97030281793738,-2.532744683025737,-7.082622299256886,-20.231596443468565,-29.11816907624285,35.45680844357026,0.7113701415258653,-0.2968275295239735,0.7708138948785466,0.7535672842609434,-0.1621431732433449,-145.2080388381002,0.9182441484928026,-0.2746734491146956,0.3774076,
6083478303266639616,201.44642750990627,-47.9382129337291,-3.061803356406612,-7.322233162712869,-10.038319823032872,-27.192776023745893,28.986461197378066,0.18231146814499022,-0.5364383929799565,0.5665718144066999,0.3568043371520327,0.4401071299917767,-159.73817757359365,0.9724552773027256,-0.3143935980279452,0.20157054,
6083478440705599872,201.47970543565023,-47.91789631291873,-3.4127568854054458,-7.396469996266999,-8.68900002769312,-25.97377877512372,27.388609043547984,-0.16864206085384348,-0.6106752265340871,0.6335332485288283,0.033805494758618215,0.6326306707041757,-161.50338203146688,0.9118180167816652,1.2587282370175592,0.41958424,794.4526630858842
6083478956101697024,201.5348748607821,-47.87626116172881,-3.553982709269804,-6.952696967167126,-6.452045777578206,-23.475669703728812,24.346169365108253,-0.3098678847182019,-0.1669021974342142,0.35195802233803725,-0.2545573146342943,0.24305353948107639,-164.6322884172155,0.9941317864304092,0.32212393494285,0.28072003,3104.395207941987
6083479054872876160,201.547860357562,-47.85512447266722,-3.1837211181502347,-6.492337348295301,-5.9255229410216845,-22.20746836003329,22.984418049766976,0.06039370640136754,0.2934574214376111,0.29960750653097173,-0.01730291182604713,-0.2991074509470574,-165.06007700340356,0.9947180734217658,0.1265979107239964,0.16936973,7899.024512182979
6083479059180917888,201.5381353611532,-47.86036216953394,-3.837154409199462,-6.330765079494249,-6.319842294486565,-22.521730172036598,23.391638176263005,-0.5930395846478596,0.45502969023866324,0.7474944601520467,-0.6939228995455659,-0.27788302834875367,-164.32530295765721,0.9766752328899748,0.1773254506696344,0.14567305,5639.348419663947
6083479742067273216,201.35294523950552,-47.95176337065328,-3.282813254072706,-6.534648168446079,-13.828744711156753,-28.005802239196953,31.233942103861224,-0.038698429521103694,0.2511466012868331,0.2541105739345125,-0.14589329721023242,-0.20805607324578182,-153.7206960897999,0.9581995939369092,0.3860893425938218,0.108783215,2590.074083065358
6083480016945229952,201.33129886424624,-47.934666637877726,-3.8561129151161695,-6.420404331052904,-14.706440119801654,-26.97999827266358,30.72783246163389,-0.6119980905645672,0.3653904386800084,0.7127775498242388,-0.7122305180629498,-0.027919969076401374,-151.40578302322285,0.9717673013540028,-0.0807104236539744,0.29445747,
6083481150816802048,201.33417656844028,-47.87837792997731,-3.94700094419739,-6.338483079042822,-14.589757870311786,-23.602675798638728,27.747924959714933,-0.7028861196457878,0.44731169069009,0.8331486336895354,-0.8330771579731278,-0.010913051001246066,-148.27813087093875,0.9214945103199224,-0.0756610366811015,0.15186182,
6083481258204172928,201.34807737351235,-47.8589037201046,-3.1332941800792664,-6.891252723334634,-14.02612203557811,-22.434223206276016,26.45801334616685,0.11082064447233586,-0.1054579536017215,0.152979067911681,0.14987297605888866,0.03067060916216855,-147.9859261088122,0.926280861879951,0.410909419651797,0.21965359,2433.626371591569
6083481395627296640,201.42819158239905,-47.905938054802526,-2.603595192430765,-7.124994144001228,-10.777731833300342,-25.256283288151593,27.459776929208676,0.6405196321208373,-0.3391993742683157,0.7247907385143864,0.7222544169052443,0.06058194365564018,-156.89037675291667,0.910259379422226,-0.4708283605423289,0.7031666,
6083481494414139648,201.4383819415956,-47.89111658562573,-3.695878200070141,-6.396986694267897,-10.364543418514215,-24.36699513754391,26.47969433938683,-0.4517633755185386,0.3888080754650156,0.5960384777904136,-0.5679043708536622,-0.1809599197944657,-156.95744091691677,0.9785046118006002,-0.1001252717979056,0.35513768,
6083481670505214336,201.40517789520672,-47.892898650106446,-3.779630940524054,-7.188255580351781,-11.710867628220106,-24.47391900638678,27.131478620541003,-0.5355161159724515,-0.4024608106188685,0.6698897032722751,-0.30934594047029207,0.594186253345504,-154.42869971648318,0.972374897321432,-0.8294966423611219,0.5140584,
6083481803651892992,201.4450360917368,-47.86488658177987,-3.057243773526328,-6.446150641062589,-10.094737644687816,-22.79319490679228,24.928567190556677,0.18687105102527424,0.3396441286703231,0.3876582565243692,0.03332601952692282,-0.3862231223968922,-156.112221351281,0.9530265414413986,0.2553362050875062,0.14854102,3916.4050380449976
6083481807944187136,201.44372768370127,-47.86529188697169,-2.24537683154398,-7.3183813434186895,-10.147789655089595,-22.81751321830143,24.97231555846001,0.9987379930076221,-0.5325865736857773,1.1318683833146188,1.12898196460633,0.08078218083761096,-156.02352094991423,0.9812416864626468,-0.3500660514693736,0.35237613,
6083481941090891520,201.50367842291604,-47.85490023095991,-3.4531803666693683,-8.139013783583962,-7.716967500183404,-22.194013857594825,23.497358117669272,-0.20906554211776607,-1.3532190138510503,1.3692735666582498,0.24695302265696137,1.3468200714830452,-160.82718602306716,0.9400399593566068,0.4342141092363096,0.47442824,2303.0112995609184
6083482319048178560,201.4983247957301,-47.82013962667733,-3.5092531355075627,-6.858764451147492,-7.9340409798959755,-20.108377600639926,21.617026992641385,-0.2651383109559604,-0.07296968141457949,0.2749961787776783,-0.2198524724090376,0.16519015926488523,-158.46759492538789,0.9000654116241541,0.3468535911534638,0.29669276,2883.060823082424
6083482319048192128,201.5126021197757,-47.818186366185735,-3.23252310260071,-6.7907242497978055,-7.355138433282274,-19.99118197114413,21.30130085173542,0.011591721950892087,-0.0049294800648933546,0.012596340400964657,0.012580885694535053,0.0006237841277378971,-159.80046541080662,0.9358089143844628,0.0882691757858974,0.1307199,11328.983091737084
6083482426435274880,201.40792960475923,-47.86817390488544,-3.591587599888554,-7.070170072849608,-11.599294082476954,-22.990434293126327,25.75079983608944,-0.34747277533695176,-0.284375303116696,0.4490062835006616,-0.18213015786862596,0.4104086356521094,-153.22782390628652,0.993744063446267,0.1755717870770416,0.3899027,5695.675920648891
6083482525206427648,201.4307339825263,-47.857382576269686,-3.5422015704731047,-5.923281295926888,-10.674645155189078,-22.34295457618117,24.76198030009912,-0.2980867459215024,0.8625134738060245,0.9125706551226629,-0.6407873565052087,-0.649751309605508,-154.4632379479159,0.9769449798780142,0.2170900830481823,0.3717894,4606.382686665856
6083482701304270592,201.39658802949265,-47.847070743392514,-3.620088314693682,-6.914237450422844,-12.059160846267536,-21.724244603550886,24.84685420553398,-0.3759734901420799,-0.1284426806899317,0.3973079253078554,-0.2663849943972961,0.29477554558067554,-150.9652793142816,0.9638618944449572,0.4793246116253356,0.517935,2086.268836914326
6083482800084446720,201.40817690747377,-47.83314361874976,-3.5341889322253963,-6.653996514020243,-11.589266701241138,-20.888617124985558,23.888185951778265,-0.29007410767379405,0.13179825571266957,0.3186122536118944,-0.3175918056145851,0.02547966165626457,-150.97793738083033,0.9762901067295224,0.0874778811756789,0.10477421,11431.461148352844
6083482941815581568,201.4578101392641,-47.830168969632936,-3.4563165310119914,-7.354066629332481,-9.57678843932524,-20.710138177976205,22.817201847782762,-0.21220170646038916,-0.5682718595995686,0.6065991020743873,0.04590802675972244,0.6048594247562664,-155.18322028329226,0.9951888107531708,0.0877842500226609,0.34514773,11391.565112669494
6083483044910583552,201.47842567330247,-47.814612376287485,-3.8282568746967023,-6.3075370951912655,-8.740890541616803,-19.776742577249138,21.6222735721132,-0.5841420501451,0.4782576745416467,0.7549518779403785,-0.7276212136365694,-0.20129507562717483,-156.15561272433717,0.9767710901568208,0.0554707517688937,0.12114401,18027.518432890058
