source_id,ra,dec,parallax,parallax_error,pmra,pmdec,membership_prob,x_arcmin,y_arcmin,R_arcmin,dpmra,dpmdec,pm_speed,theta_deg,pm_tan
6083872405157733888,202.40898621199807,-47.58609057478974,0.752581071056268,0.34308186,-3.423582569078788,-7.123742517871712,0.9633709307024256,28.990540355992803,-6.0654344873846355,29.618253251216593,-0.22358256907878804,-0.4237425178717116,0.47911051611097916,101.81703300658958,-0.46054876614366497
6083872508236923392,202.339754193044,-47.60375421814641,0.3965310776627101,0.43777472,-3.2144216304611115,-6.478062772377575,0.968561505950036,26.18339022395619,-7.125253088784831,27.135569925822498,-0.014421630461111334,0.2219372276224254,0.2224052976659619,105.22319481529145,0.2103626820692097
6083872680035665920,202.399888017231,-47.570162984703686,0.2190014974353483,0.19860382,-3.611462860775788,-6.376143777413873,0.9801653181503835,28.621635923802266,-5.109779082221166,29.074179012033916,-0.41146286077578775,0.32385622258612745,0.5236263350000175,100.12229064515486,0.24650087531099807
6083873264151187456,202.5361743313172,-47.590601434666034,-0.3168351037410024,0.23148027,-2.6054435781603367,-6.623537167744518,0.9127606061709276,34.14763603706859,-6.336086079962087,34.73049141219851,0.5945564218396635,0.07646283225548256,0.5994530035518331,100.51167236166195,0.18364801000638228
6083873577687354112,202.5425829691069,-47.55344018414693,-0.030459024204581,0.12619585,-3.547625156485018,-6.847731926839995,0.9515813301675294,34.407487023494944,-4.106411048815772,34.65166337961006,-0.3476251564850177,-0.14773192683999525,0.377714140096834,96.80585584453478,-0.1878863957500644
6083783280294966912,201.35510777765265,-47.06961013368009,-0.0008471032990409,0.82512623,-4.279959584846143,-6.569468624145717,0.958862407452428,-13.7410602937879,24.923391979194776,28.460362010102838,-1.0799595848461427,0.1305313758542832,1.0878194450291212,-28.86934850746278,0.8827230145577935
6083783997555332480,201.20023302445435,-47.06200731114544,-1.385725981127388,0.5598497,-3.219203296324328,-7.835491332734226,0.9611544491685032,-20.02076570261302,25.37956133127338,32.32573576404399,-0.019203296324327823,-1.135491332734226,1.1356537030733747,-38.268280029348745,0.7183371582426338
6083785440664655232,201.4824283050493,-46.97877623327395,0.4598481017720256,0.5293712,-3.1358433300425883,-7.390735628560998,0.9842580068256924,-8.578595863426655,30.37342600356311,31.561643084318735,0.06415666995741187,-0.690735628560998,0.6937087190338472,-15.771671948175507,0.1260037041697685
6083785440664669056,201.4940967165351,-46.97534211779822,0.0723465130238207,0.40638897,-3.238032053743326,-7.088218648669597,0.9582874481249948,-8.105476874007133,30.57947293210674,31.635469336814225,-0.03803205374332563,-0.38821864866959643,0.3900771158204269,-14.845582349581102,0.13622991936557013
6083773762648422528,201.61639627185448,-47.16025733228314,1.8798530878252684,1.1045492,-3.405253098453872,-6.795046913108257,0.9942172907661432,-3.1465977592639023,19.484560063011713,19.73699972913096,-0.20525309845387163,-0.09504691310825653,0.22619184361139813,-9.17360090439761,0.21778085766556218
